customer_id,company_name,industry,region,annual_revenue,contract_value,services_used,num_services,tenure_months,satisfaction_score,is_active,shipment_frequency,avg_shipment_value,payment_reliability,growth_potential
CUST-10146,Company_146,Retail,West,16298686.306884307,97545.78199442009,Dedicated Contract Carriage,1,7,7.188953933122734,True,Weekly,4659.430040300928,76.73288808315154,Medium
CUST-10147,Company_147,Automotive,Northeast,224514730.33921233,2475212.501178781,"Dedicated Contract Carriage,Distribution Center Management",2,118,7.536638434795819,True,Monthly,882.4126708567427,69.10189607705031,Medium
CUST-10148,Company_148,Food & Beverage,Southwest,110333736.11326605,1707066.9209070832,Dedicated Contract Carriage,1,1,7.742279647078541,True,Daily,21270.216294253,88.00990408387412,Medium
CUST-10149,Company_149,Consumer Goods,Southeast,30724329.41130169,475940.9909768891,"Fleet Maintenance,Freight Management",2,51,9.798084142823011,True,Weekly,9294.99509034215,83.41922999996537,Low
CUST-10150,Company_150,Consumer Goods,Midwest,58094089.59308357,829812.317015354,Freight Management,1,12,5.353274058924903,True,Daily,4786.48849150333,89.31190236349012,Low
CUST-10151,Company_151,Healthcare,Midwest,576971718.5431789,8961319.671030724,Distribution Center Management,1,51,8.158233246561798,True,Weekly,3357.673022685397,78.38175388714646,High
CUST-10152,Company_152,Automotive,Southwest,13695024.72047552,159003.56600167885,"Distribution Center Management,Fleet Maintenance",2,4,7.100259891730058,True,Daily,3705.4409666803385,74.91085188762335,Medium
CUST-10153,Company_153,Technology,Northeast,6505513.521629201,73669.47596639881,Fleet Maintenance,1,35,7.496981062401795,True,Weekly,13298.817321846567,74.03666528074494,Medium
CUST-10154,Company_154,Retail,West,172876131.32616287,3006946.170038973,Distribution Center Management,1,35,6.096376132525847,True,Weekly,1775.0670934724724,89.54372654021758,Low
CUST-10155,Company_155,Manufacturing,West,7254713.548238804,35497.03643806627,"Supply Chain Solutions,Freight Management,Fleet Maintenance",3,81,8.76839445043319,True,Daily,5165.525998317473,74.58749698407917,Low
CUST-10156,Company_156,Healthcare,West,67807669.24258831,217328.77509280844,"Fleet Maintenance,Freight Management,Distribution Center Management",3,50,8.551662242259491,True,Monthly,2482.075791531523,91.39554505870147,High
CUST-10157,Company_157,Automotive,Southwest,44654374.8292374,196371.85753511588,"Distribution Center Management,Transportation Management",2,18,8.926054850507752,True,Weekly,686.5176767884759,85.20592869268219,Low
CUST-10158,Company_158,Automotive,Northwest,953876.1655457384,6575.716514622374,"Distribution Center Management,Transportation Management,Dedicated Contract Carriage",3,8,7.616840371780528,True,Weekly,1235.5444995609819,72.30381213736047,High
CUST-10159,Company_159,Manufacturing,Northeast,68019080.08933914,659606.3222072212,"Supply Chain Solutions,Distribution Center Management",2,3,4.719914527025889,True,Weekly,5658.3794695104225,86.20292825955949,Medium
CUST-10160,Company_160,Manufacturing,Southwest,232719413.4914306,719027.382954922,Fleet Maintenance,1,11,9.334498284855743,True,Weekly,777.8858730888462,66.17180840525945,Medium
CUST-10161,Company_161,Consumer Goods,Southwest,88926699.16059269,1613634.794949237,"Distribution Center Management,Supply Chain Solutions",2,11,7.234070188861384,True,Weekly,8318.389471448376,88.44770765544607,High
CUST-10162,Company_162,Food & Beverage,Northwest,24381854.56308407,159892.65283316709,"Freight Management,Transportation Management",2,5,7.247110264104435,True,Daily,3932.0483610729975,80.78693675537734,High
CUST-10163,Company_163,Retail,Southeast,559218740.5319695,6380629.293058479,"Transportation Management,Fleet Maintenance,Distribution Center Management,Freight Management",4,19,7.00154223682901,True,Daily,7356.733154323982,87.58390965177554,Low
CUST-10164,Company_164,E-commerce,Southeast,29071885.6337373,129682.64416654855,"Freight Management,Fleet Maintenance,Dedicated Contract Carriage",3,2,6.642446207022158,True,Daily,5777.886183051804,37.53373598887647,Medium
CUST-10165,Company_165,Consumer Goods,Southeast,7901100.802664452,40886.79340175181,Dedicated Contract Carriage,1,17,7.866289658586159,False,Weekly,918.011528212256,92.29735469903696,High
CUST-10166,Company_166,Retail,Northwest,63118913.974765725,1067115.714962047,Distribution Center Management,1,33,8.43497542175859,True,Weekly,4343.657503626076,80.62989995973858,Low
CUST-10167,Company_167,Food & Beverage,Southeast,37843121.71403906,640687.2509071011,"Distribution Center Management,Transportation Management",2,0,9.050021424941532,True,Weekly,15791.373991061248,97.05960237228494,Low
CUST-10168,Company_168,Healthcare,West,3447633.7772875964,10198.166869401362,Fleet Maintenance,1,48,8.610570987232862,True,Weekly,4023.060624849245,87.46141108143756,Medium
CUST-10169,Company_169,Manufacturing,Northwest,7007662.587302419,73545.9961342559,"Dedicated Contract Carriage,Freight Management,Supply Chain Solutions",3,10,9.027716102951485,False,Weekly,1693.5946500051093,87.29383088300207,Low
CUST-10170,Company_170,Retail,Southwest,18584415.468669444,100671.16990532084,"Fleet Maintenance,Distribution Center Management",2,10,7.191758517934908,True,Weekly,709.021669969424,92.35664170490818,Medium
CUST-10171,Company_171,Technology,Midwest,24309180.943001587,230133.3729907681,"Fleet Maintenance,Transportation Management",2,0,9.40840768243301,True,Monthly,5586.847782354814,97.29302446793376,Medium
CUST-10172,Company_172,Technology,Midwest,191813198.5892175,3829483.704008231,"Fleet Maintenance,Distribution Center Management,Dedicated Contract Carriage,Freight Management",4,30,7.3938481415974415,True,Weekly,526.1295177879056,88.5943545373413,Low
CUST-10173,Company_173,Manufacturing,West,7906795.372795168,106477.35357113404,"Freight Management,Dedicated Contract Carriage,Fleet Maintenance",3,6,8.010190069985018,True,Weekly,8469.016433202096,82.95700091554367,Low
CUST-10174,Company_174,Healthcare,Northeast,10711535.286546748,33880.032335006836,"Freight Management,Transportation Management",2,10,7.995539427367776,False,Monthly,17149.93531055173,84.39040940042524,High
CUST-10175,Company_175,Automotive,Northwest,71144241.01675276,482999.501373109,Supply Chain Solutions,1,18,7.850995061891831,False,Weekly,3119.707122395762,57.58548758631545,Medium
CUST-10176,Company_176,Manufacturing,Northeast,17276644.030388318,333571.3780148602,"Supply Chain Solutions,Dedicated Contract Carriage",2,33,7.987495206088495,True,Monthly,674.4682639304173,94.42870679642508,Medium
CUST-10177,Company_177,Technology,Southwest,203658370.30003047,2558043.8738614926,"Supply Chain Solutions,Distribution Center Management",2,24,7.925850711566767,True,Monthly,2182.6147362516485,80.63087134494577,Medium
CUST-10178,Company_178,Retail,Midwest,5413296.805387103,30037.341105893956,"Distribution Center Management,Transportation Management",2,1,4.216839358674562,True,Weekly,2174.7566278452687,93.71576494737968,Medium
CUST-10179,Company_179,Healthcare,Northwest,73908880.52158919,869985.7506512858,"Transportation Management,Supply Chain Solutions",2,84,8.217116617453769,True,Weekly,771.0572685367347,80.83689529798103,Low
CUST-10180,Company_180,Food & Beverage,Southwest,163970061.26244402,587231.4973979758,"Supply Chain Solutions,Fleet Maintenance",2,6,8.696723667257363,True,Weekly,1904.4173051555626,85.96925600763592,Medium
CUST-10181,Company_181,Technology,Midwest,120449000.95513764,1433145.692050718,Transportation Management,1,2,8.440358534107768,True,Weekly,10681.74066202273,89.02260413950806,Medium
CUST-10182,Company_182,Manufacturing,Southwest,28494131.60814684,208238.5679558927,Dedicated Contract Carriage,1,72,6.237381904430113,True,Monthly,959.2072670486949,87.38375257168089,Low
CUST-10183,Company_183,E-commerce,West,167236971.41169024,281463.732425284,Fleet Maintenance,1,0,7.273835317177907,True,Weekly,4597.400105014149,89.73540006228036,Low
CUST-10184,Company_184,Consumer Goods,Southwest,142471999.31408978,2410103.9941749345,Fleet Maintenance,1,22,7.2975326069597966,True,Daily,2596.6196531343057,76.89874561586359,Medium
CUST-10185,Company_185,Manufacturing,Midwest,561569916.1720661,10571198.09715417,"Distribution Center Management,Freight Management",2,14,7.4305865324206035,True,Weekly,4529.772991261762,85.24396556181742,Medium
CUST-10186,Company_186,Technology,West,28208396.319620207,282030.8235193071,"Distribution Center Management,Fleet Maintenance",2,17,7.62780734542004,False,Daily,3160.874938731249,75.92576718079445,Medium
CUST-10187,Company_187,Technology,Northeast,4644693.708219507,39944.94898590412,Freight Management,1,8,5.627866443943053,True,Weekly,3795.244216022203,97.01280381885066,Medium
CUST-10188,Company_188,Retail,Northwest,2103636404.1971333,14066229.353734804,"Distribution Center Management,Supply Chain Solutions,Fleet Maintenance",3,4,8.786363383405739,True,Monthly,10049.244297523373,89.71344043871149,Medium
CUST-10189,Company_189,Manufacturing,Northwest,167691039.67957234,2286861.234482936,Transportation Management,1,10,6.789536790040432,True,Daily,830.5279068966445,88.17062381576878,High
CUST-10190,Company_190,Manufacturing,Midwest,85377292.61623317,582531.3146161891,"Distribution Center Management,Freight Management",2,35,5.337969736492121,True,Monthly,745.7129154037856,76.19713229219244,Medium
CUST-10191,Company_191,Healthcare,Southeast,1578087.457787696,15422.024364063767,Freight Management,1,75,6.071061091209294,True,Weekly,692.3383375082777,73.1101210660998,Low
CUST-10192,Company_192,Food & Beverage,Southeast,26643648.871546675,347836.7090429963,"Distribution Center Management,Fleet Maintenance",2,0,7.371931095136289,False,Daily,1953.6827404927474,73.35037232554197,Medium
CUST-10193,Company_193,Automotive,Southwest,17803027.266770203,120421.93947250902,Supply Chain Solutions,1,4,6.347528121366566,True,Daily,7739.200337297108,91.04989282706838,Medium
CUST-10194,Company_194,Consumer Goods,Southeast,235758640.60482603,4109808.2062007855,"Distribution Center Management,Supply Chain Solutions,Fleet Maintenance,Freight Management",4,7,5.877566574661606,True,Weekly,3283.664417812296,65.0057619885817,Low
CUST-10195,Company_195,E-commerce,West,765680278.360328,3176882.9493302954,Dedicated Contract Carriage,1,40,6.404851198330653,True,Weekly,6171.768716854126,90.53752549457992,Low
CUST-10196,Company_196,Automotive,Midwest,75208475.4609938,574571.7255099193,"Dedicated Contract Carriage,Freight Management",2,1,10.0,False,Weekly,4000.699138867599,84.73206436885077,Low
CUST-10197,Company_197,Healthcare,Midwest,9052981.273504645,165145.05660069064,Transportation Management,1,5,6.157365575189145,True,Weekly,6234.778669810113,94.36670146347734,Medium
CUST-10198,Company_198,Automotive,Northeast,50291589.522160195,967507.3593425187,Transportation Management,1,1,8.508974898912234,False,Monthly,6509.658675022157,77.55184021339619,Medium
CUST-10199,Company_199,Consumer Goods,Midwest,32414794.26507231,51728.74534493479,"Distribution Center Management,Freight Management",2,11,8.572357929716004,True,Weekly,5811.710324516128,71.80858218136301,Medium
CUST-10200,Company_200,Consumer Goods,Midwest,19897878.087560873,195155.38125234292,Fleet Maintenance,1,24,7.589327154422331,True,Monthly,1822.2962192222133,81.74312826977862,Medium
CUST-10201,Company_201,Technology,Southeast,11821599.645862391,21090.7395068745,Fleet Maintenance,1,7,9.127420508204473,True,Daily,2946.2615075337367,84.92531460048511,Low
CUST-10202,Company_202,Healthcare,Southwest,29788349.621055417,263471.7534730486,"Supply Chain Solutions,Fleet Maintenance",2,8,6.706671768772533,True,Daily,5709.220966263364,85.80259630652304,Low
CUST-10203,Company_203,Consumer Goods,Southeast,3988863.2677540635,7107.919516336888,"Dedicated Contract Carriage,Transportation Management",2,2,5.6091300764083325,True,Monthly,5095.301039280243,86.62150322974098,Low
CUST-10204,Company_204,Automotive,West,81677509.28379427,1498569.302287353,"Fleet Maintenance,Freight Management,Transportation Management",3,7,7.811680529925152,False,Monthly,2440.011918606439,95.89110028161892,Medium
CUST-10205,Company_205,Retail,Northeast,47169672.85593642,310165.24541275913,Dedicated Contract Carriage,1,22,5.935481022111428,True,Daily,2848.4561219540606,80.74283672217076,Medium
CUST-10206,Company_206,Automotive,Southwest,30558369.254041478,489535.8279889637,"Dedicated Contract Carriage,Transportation Management",2,39,7.3202282316519,True,Daily,1952.5702722786127,86.14291365547187,Medium
CUST-10207,Company_207,Manufacturing,Southwest,91375855.72478764,600160.0255224179,"Freight Management,Distribution Center Management",2,12,4.912132478444379,True,Monthly,468.3620290231868,87.47841487055945,High
CUST-10208,Company_208,E-commerce,Midwest,23771370.003059868,218445.15219654606,"Freight Management,Distribution Center Management",2,16,5.582586095788185,True,Daily,12133.341141571122,90.52969011048788,Medium
CUST-10209,Company_209,Retail,Southwest,66229939.754242286,1133102.819278842,"Dedicated Contract Carriage,Supply Chain Solutions,Fleet Maintenance",3,44,8.021987832552506,True,Weekly,1262.3717190682244,81.48710942480231,Medium
CUST-10210,Company_210,Retail,Northwest,125827479.4914431,555928.924701704,"Transportation Management,Freight Management,Dedicated Contract Carriage",3,32,6.505666059222593,True,Monthly,3479.1518863714164,90.16772690525711,Low
CUST-10211,Company_211,Food & Beverage,Southeast,22215286.748298824,330148.24997795734,Freight Management,1,67,7.241846504691828,True,Daily,1938.3246255739075,60.146771504827015,Low
CUST-10212,Company_212,Food & Beverage,Southwest,410639042.68607485,1083138.5564842883,"Supply Chain Solutions,Distribution Center Management,Transportation Management",3,12,7.809221950926359,False,Weekly,7158.836384287729,71.95195631703363,Medium
CUST-10213,Company_213,Food & Beverage,Southwest,873984783.7272781,4527903.559430512,Transportation Management,1,19,6.3714773517150824,True,Weekly,3722.589724119617,84.63821109020073,Medium
CUST-10214,Company_214,Food & Beverage,Southeast,14340463.748818707,260021.03332537724,Freight Management,1,12,6.084477541330117,True,Weekly,10194.616109371304,96.17834952430572,Low
CUST-10215,Company_215,Technology,Southeast,70427958.4439445,840900.5003414738,Transportation Management,1,13,6.09670120054381,True,Weekly,787.6640017418285,92.04959780887046,Medium
CUST-10216,Company_216,Manufacturing,Southeast,457395283.9431146,8694347.493852615,"Supply Chain Solutions,Fleet Maintenance",2,2,7.701758223407946,False,Monthly,8456.783316764151,79.42108099146897,Medium
CUST-10217,Company_217,Manufacturing,Midwest,87137651.57887073,1299195.08290018,Dedicated Contract Carriage,1,23,7.153656547652971,False,Monthly,1899.3046807692547,79.23051282893248,Low
CUST-10218,Company_218,Manufacturing,Midwest,4244689.8787545,24146.738256268196,Freight Management,1,33,7.820619244447555,False,Weekly,15729.1624614161,52.187951633536855,Medium
CUST-10219,Company_219,Technology,West,73978090.52573016,265480.9363336311,Fleet Maintenance,1,7,7.187852024206685,True,Daily,5651.488452416711,82.78585896286347,High
CUST-10220,Company_220,Retail,Northwest,47089534.5064994,914136.5753780664,"Dedicated Contract Carriage,Supply Chain Solutions",2,21,9.030247739337081,True,Daily,939.8056703944451,84.2857012231065,Low
CUST-10221,Company_221,E-commerce,Northeast,12533248.650666079,117162.26292490975,"Dedicated Contract Carriage,Supply Chain Solutions",2,135,9.483569932915751,True,Monthly,894.1534023553965,93.18782646329171,Low
CUST-10222,Company_222,E-commerce,Southwest,731300805.99172,6095960.2498531295,"Dedicated Contract Carriage,Freight Management",2,5,7.969892516755824,True,Monthly,33241.91488448096,55.592991138520844,Medium
CUST-10223,Company_223,Manufacturing,Southwest,184178376.01245546,1123067.021204772,Freight Management,1,79,5.062831994685786,True,Daily,1053.6807475633132,86.27151925266924,Medium
CUST-10224,Company_224,Automotive,West,261894443.80183804,2034893.6339851746,Transportation Management,1,15,9.154025982126669,True,Daily,3952.9416887284433,94.87527647579303,Medium
CUST-10225,Company_225,Technology,Midwest,212744768.58836108,1278949.1907887743,"Transportation Management,Distribution Center Management",2,36,7.311956648904658,True,Daily,4714.4387153338785,89.5466098546361,Medium
CUST-10226,Company_226,Manufacturing,Southeast,356272574.98921174,1895232.276094989,"Supply Chain Solutions,Transportation Management",2,31,7.284217319348218,True,Weekly,980.5476804939801,96.11401524645431,Low
CUST-10227,Company_227,Technology,Northeast,9982533.858272402,37047.0716342899,"Fleet Maintenance,Freight Management",2,46,6.3725572254306595,True,Daily,2876.0153659208777,96.30131079219487,Low
CUST-10228,Company_228,Technology,West,134332660.0431115,1956997.5830400772,"Supply Chain Solutions,Transportation Management,Distribution Center Management",3,4,7.192619433331396,False,Daily,8054.207746321011,75.61151190367762,Low
CUST-10229,Company_229,Consumer Goods,Northwest,13513528.425354468,155771.59253279754,"Supply Chain Solutions,Freight Management,Dedicated Contract Carriage",3,126,5.939010832207549,True,Weekly,6514.504401386641,92.30233396720448,Medium
CUST-10230,Company_230,Food & Beverage,West,223356588.6978642,2590743.7224859986,"Supply Chain Solutions,Dedicated Contract Carriage,Transportation Management",3,2,4.920415258656286,False,Weekly,9531.068045654169,96.68067828778605,High
CUST-10231,Company_231,Technology,West,308048579.53784716,724236.6717229852,Transportation Management,1,14,8.647877109613468,True,Daily,4545.963679051279,84.44284925197921,Low
CUST-10232,Company_232,Manufacturing,Midwest,248272483.70894864,3846233.1427854756,"Distribution Center Management,Freight Management",2,20,6.336876446547303,True,Monthly,2490.9362458236947,66.65586758036986,Medium
CUST-10233,Company_233,Technology,Southwest,23966928.410738323,201961.63318354817,"Freight Management,Supply Chain Solutions,Fleet Maintenance,Dedicated Contract Carriage",4,91,8.686335570783706,True,Monthly,6464.95754582575,86.77249984976608,Medium
CUST-10234,Company_234,Automotive,Northeast,34108828.052041546,667630.1125192447,Distribution Center Management,1,2,9.420146908341328,True,Weekly,1367.2288072048193,74.90843519208879,Medium
CUST-10235,Company_235,Healthcare,Midwest,63824874.342211604,151627.05720483838,Distribution Center Management,1,3,7.974889061026436,False,Weekly,2516.837684934531,89.45880486893124,High
CUST-10236,Company_236,Manufacturing,Southeast,7992325.797404784,90475.94377142547,"Freight Management,Fleet Maintenance",2,36,7.820342476614943,True,Monthly,1572.6120600241748,79.15453424307245,Low
CUST-10237,Company_237,Healthcare,Midwest,1622562.1348257225,6489.615770075479,"Distribution Center Management,Freight Management,Dedicated Contract Carriage",3,60,6.728623396934306,True,Monthly,1708.3771836272326,66.96473982228339,Medium
CUST-10238,Company_238,Healthcare,West,264709641.9372149,292016.01182151464,"Supply Chain Solutions,Dedicated Contract Carriage",2,0,6.32685853754416,False,Monthly,2319.6038016926846,94.53384958279365,Medium
CUST-10239,Company_239,E-commerce,West,163818890.95142967,2614989.464006224,Distribution Center Management,1,30,8.05257300524225,True,Daily,1340.8309078865889,90.67396711819296,Medium
CUST-10240,Company_240,Food & Beverage,Midwest,53597010.47296047,796922.1928361362,Freight Management,1,0,9.780596166113266,True,Monthly,1679.0617887363896,70.35917997212027,Medium
CUST-10241,Company_241,Consumer Goods,Northwest,76528078.74651338,1324479.2133736825,Supply Chain Solutions,1,3,6.987877504215145,True,Weekly,1255.207850986041,74.25990407966819,Low
CUST-10242,Company_242,Food & Beverage,Southwest,121272016.54011591,2093449.6526805486,"Supply Chain Solutions,Fleet Maintenance,Dedicated Contract Carriage",3,41,8.526776263473492,True,Weekly,568.2404093359005,89.526492600394,High
CUST-10243,Company_243,Manufacturing,Midwest,35866477.718529485,118263.10408668747,"Dedicated Contract Carriage,Freight Management,Distribution Center Management",3,0,5.233752452645554,True,Daily,2173.6286290176504,74.51957963736986,Medium
CUST-10244,Company_244,Consumer Goods,Southeast,90107143.72897382,967738.0292466397,Supply Chain Solutions,1,40,8.294120091799146,True,Monthly,4416.442597605989,77.83228627372952,Medium
CUST-10245,Company_245,Technology,Southwest,507966712.2275098,6839665.198859031,"Supply Chain Solutions,Distribution Center Management",2,5,7.964974851523234,True,Weekly,1200.3665097662831,76.02350383282776,High
CUST-10246,Company_246,E-commerce,West,132645360.43904169,913945.8365558601,"Dedicated Contract Carriage,Supply Chain Solutions",2,3,8.519542218296738,False,Monthly,1910.9721649199444,71.34741967914353,Medium
CUST-10247,Company_247,Automotive,Midwest,64747797.27785616,753651.133542069,Transportation Management,1,46,6.763975879936671,True,Weekly,6349.086962105173,75.81253301904538,Medium
CUST-10248,Company_248,E-commerce,Northeast,14933111.97181904,84084.78704456746,Distribution Center Management,1,9,6.9627325123352914,True,Weekly,2646.1774596834725,91.54737736556469,Medium
CUST-10249,Company_249,Consumer Goods,Midwest,20882265.216400586,320188.35632352077,"Supply Chain Solutions,Distribution Center Management",2,0,5.513821970537473,True,Weekly,4411.565064747324,88.11578286373165,Medium
CUST-10250,Company_250,Automotive,Midwest,199940639.44966507,3311088.378091719,Fleet Maintenance,1,23,9.162909374886555,True,Daily,3044.266463197974,98.51996806064741,Medium
CUST-10251,Company_251,Technology,Southeast,67243363.86622496,635972.9617475194,"Dedicated Contract Carriage,Freight Management",2,16,6.767582801354093,True,Weekly,9560.140169548837,96.8043294236482,Medium
CUST-10252,Company_252,Retail,Northeast,116738203.99492384,353100.51153457235,Distribution Center Management,1,6,7.492592728832159,True,Weekly,1472.7301879163415,59.52827634944212,Medium
CUST-10253,Company_253,Manufacturing,Midwest,71497260.76998354,646779.6956751774,"Transportation Management,Fleet Maintenance,Distribution Center Management",3,1,7.094265300576548,True,Daily,1954.8926847785358,98.54306827767547,Medium
CUST-10254,Company_254,Consumer Goods,Northeast,38432882.66194301,47906.6886325486,"Supply Chain Solutions,Dedicated Contract Carriage",2,14,6.151355643230968,True,Daily,18245.160188315676,78.16360309394226,High
CUST-10255,Company_255,Healthcare,Southeast,9819052.8842421,26934.38607132111,Dedicated Contract Carriage,1,20,4.142831016570589,False,Daily,2053.1216492315934,73.77137321376752,Medium
CUST-10256,Company_256,Technology,Southeast,1005567043.626323,5852523.491099568,"Freight Management,Fleet Maintenance,Transportation Management",3,22,5.900539739746786,True,Weekly,1918.4243737346549,65.3410865728721,Low
CUST-10257,Company_257,E-commerce,Northeast,44579896.223933265,748930.8264246312,"Supply Chain Solutions,Freight Management",2,8,6.633456944142402,True,Weekly,10848.637892265382,91.89126665277773,Low
CUST-10258,Company_258,Food & Beverage,Northeast,56896160.1386853,127684.0350993266,Freight Management,1,20,9.121712050404067,False,Weekly,11381.430906637599,81.08331278146308,Low
CUST-10259,Company_259,Technology,Northeast,33937935.66558598,373924.38691341906,"Fleet Maintenance,Freight Management",2,8,5.9331682173827955,False,Weekly,5453.276768054744,91.75913621988877,Medium
CUST-10260,Company_260,Retail,Southeast,42551090.14510424,110686.25839960556,"Supply Chain Solutions,Transportation Management",2,2,9.075232599927254,False,Weekly,968.3599108851272,93.13579187011474,Medium
CUST-10261,Company_261,Manufacturing,Northwest,176714181.8440288,1767647.918919548,"Supply Chain Solutions,Dedicated Contract Carriage,Freight Management",3,6,9.710299257200917,True,Daily,2963.303683522066,90.83742397264217,High
CUST-10262,Company_262,Technology,West,225755840.54845238,2791117.1092279777,"Distribution Center Management,Freight Management",2,42,5.148935875092329,True,Daily,1527.6890362093823,78.16153272397547,Medium
CUST-10263,Company_263,Retail,Midwest,543120297.6587889,4907255.372131392,"Fleet Maintenance,Supply Chain Solutions",2,0,8.098363490738576,True,Weekly,355.4661527534211,86.01453519970886,Medium
CUST-10264,Company_264,Retail,Southeast,9195066.656984417,129193.86997078988,"Distribution Center Management,Fleet Maintenance,Transportation Management",3,13,6.284818378721373,False,Monthly,4818.0223709823385,84.84375047957074,Medium
CUST-10265,Company_265,E-commerce,West,66605869.91194881,392077.66777831176,Fleet Maintenance,1,49,6.505798392062553,True,Weekly,3364.056422302691,80.3428148716411,Medium
CUST-10266,Company_266,Retail,Northwest,95922201.66982374,106122.48959014831,"Fleet Maintenance,Freight Management",2,5,7.882390370673015,True,Daily,117.02699037690326,91.10951339578958,Medium
CUST-10267,Company_267,Retail,Southeast,43463920.97301454,781642.8281898877,"Transportation Management,Distribution Center Management",2,15,5.463502154246907,False,Weekly,1105.5677913704033,94.93178901182955,Medium
CUST-10268,Company_268,E-commerce,Northeast,291909623.1238173,5421146.693357545,"Supply Chain Solutions,Dedicated Contract Carriage",2,15,5.827260044945372,True,Daily,760.0861187373016,69.60470390975291,Low
CUST-10269,Company_269,Technology,West,127303802.72273894,2430131.8826402444,"Fleet Maintenance,Supply Chain Solutions",2,12,7.864690647949203,True,Daily,1956.7703389603173,87.38879868543212,Low
CUST-10270,Company_270,Technology,Southeast,82242030.12292239,628505.382971552,"Distribution Center Management,Supply Chain Solutions",2,14,10.0,False,Monthly,4387.037853735275,81.71757215858057,Medium
CUST-10271,Company_271,Food & Beverage,Northwest,16135868.951151473,217647.97971421288,Fleet Maintenance,1,32,7.372185885321934,True,Daily,4174.463372590778,96.97574512392457,Medium
CUST-10272,Company_272,Manufacturing,Northwest,13705389.318705862,254255.13461230413,"Transportation Management,Fleet Maintenance,Freight Management",3,20,7.8614325798432665,False,Weekly,1481.8840388421809,88.87508291204247,Medium
CUST-10273,Company_273,Healthcare,Southwest,545384590.1395812,4644749.166770443,Transportation Management,1,16,4.1873093862471835,True,Daily,7590.363565690882,94.48929659177601,Medium
CUST-10274,Company_274,Automotive,Northeast,369672036.70656437,2530871.215896129,"Distribution Center Management,Freight Management",2,26,7.772550999422888,True,Daily,876.7014623279728,74.52138667575099,High
CUST-10275,Company_275,Technology,West,22201505.788246322,70224.90695861407,Supply Chain Solutions,1,82,9.499833345332057,True,Weekly,10343.513121584865,90.27435871218607,Low
CUST-10276,Company_276,Manufacturing,Southwest,33013498.97764475,511102.22139729717,"Distribution Center Management,Transportation Management",2,18,7.692414266146795,True,Weekly,2015.0160765252654,70.8586349414695,Medium
CUST-10277,Company_277,Consumer Goods,Southeast,637332942.6677157,5509261.955587247,"Dedicated Contract Carriage,Transportation Management,Freight Management",3,11,8.077881492938959,False,Weekly,23048.548510249613,81.08012962397784,Medium
CUST-10278,Company_278,Healthcare,Southwest,18789807.58989376,260591.02877163555,"Dedicated Contract Carriage,Transportation Management",2,6,9.297671543146398,True,Weekly,4426.731762956804,81.29866182100307,Medium
CUST-10279,Company_279,Healthcare,West,7688380.46880529,52953.66102133125,Supply Chain Solutions,1,1,6.829768299678912,True,Weekly,4594.957993868366,82.88618961455546,Low
CUST-10280,Company_280,Healthcare,West,186119450.59674987,1213509.7147083736,Dedicated Contract Carriage,1,38,9.323436949736156,True,Weekly,1507.9747553079028,73.63185630566028,Medium
CUST-10281,Company_281,Retail,Midwest,9209575.905201728,62177.55477580126,Freight Management,1,18,6.83331887070925,True,Weekly,1862.9248181709554,82.89759555513547,Medium
CUST-10282,Company_282,Automotive,Southwest,130729464.5786584,837831.495112319,Freight Management,1,22,4.847780628710565,True,Monthly,459.60724562442044,88.27336070557456,Medium
CUST-10283,Company_283,Consumer Goods,Southeast,74306957.04574423,808094.5311500855,"Dedicated Contract Carriage,Transportation Management",2,10,7.8066643756718435,True,Daily,1656.1817973889185,96.46043249814625,Low
CUST-10284,Company_284,E-commerce,Northeast,17576361.098072805,213407.3857148522,"Dedicated Contract Carriage,Freight Management",2,2,9.258535623629186,False,Daily,2418.5911724308344,82.46052195337515,High
CUST-10285,Company_285,Automotive,West,87598400.46413249,919405.8504646284,"Transportation Management,Supply Chain Solutions",2,24,9.832961031078066,True,Daily,2252.006258432559,74.80520058862233,Medium
CUST-10286,Company_286,Automotive,Northwest,2945426.3263447927,16119.327784737754,Supply Chain Solutions,1,9,7.054166352063064,True,Daily,1350.6133107554026,97.07022425127863,High
CUST-10287,Company_287,Food & Beverage,Southeast,32710346.500756074,435970.65379093366,"Dedicated Contract Carriage,Freight Management,Fleet Maintenance",3,16,8.369981206825827,True,Monthly,4286.7312121675495,58.13105692179782,Low
CUST-10288,Company_288,Manufacturing,Northwest,234080157.88317123,424442.5420744421,"Fleet Maintenance,Supply Chain Solutions",2,27,9.148015429985108,True,Monthly,3030.0086432753433,83.06820807280184,Low
CUST-10289,Company_289,Healthcare,West,40620165.92159153,269394.3935981351,"Dedicated Contract Carriage,Fleet Maintenance",2,53,5.580096081787877,True,Monthly,10019.38068290438,83.93735690506249,Medium
CUST-10290,Company_290,E-commerce,Northwest,39699216.993285425,457453.44218225585,"Supply Chain Solutions,Transportation Management,Freight Management",3,0,6.405194689719182,False,Weekly,520.853499649636,80.14717230897445,Medium
CUST-10291,Company_291,Consumer Goods,West,1725626.1987116558,11436.689983209235,"Supply Chain Solutions,Transportation Management,Dedicated Contract Carriage",3,2,6.823603961131019,True,Monthly,1702.3798660820903,81.04840601634086,High
CUST-10292,Company_292,Technology,Southwest,102154046.57966949,421388.4989385055,Dedicated Contract Carriage,1,18,8.551406696768167,True,Daily,2031.5334726169501,65.75171933422635,Low
